Time,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
3.949219,-6.837607,1.758242,11.135531,5.274725,-4.493284,10.354090,7.228327,-1.367521,-16.605617,13.089133,8.791209,-2.930403,0.976801,3.711844,3.711844,-6.837607,11.135531,9.181929,-10.744811,4.102564,12.307692,0.976801,3.711844
3.953125,-6.837607,0.195360,12.307692,3.711844,-8.400488,14.261294,4.102564,-0.195360,-16.996337,16.996337,6.837607,-4.493284,-0.195360,4.884005,3.321123,-7.228327,14.652015,7.228327,-11.916972,8.791209,15.042735,-6.446886,3.321123
3.957031,-8.009768,2.148962,10.354090,1.758242,-9.181929,15.433455,2.148962,-0.586081,-16.996337,19.731380,4.884005,-6.056166,0.976801,4.102564,2.148962,-8.009768,16.996337,9.572650,-9.963370,4.102564,15.042735,-3.321123,2.148962
3.960938,-8.400488,6.837607,9.572650,0.195360,-8.791209,16.214896,7.228327,-5.274725,-15.824176,20.903541,6.837607,-10.354090,2.930403,3.321123,3.321123,-9.181929,18.168498,9.181929,-9.181929,1.367521,10.354090,-0.586081,3.321123
3.964844,-5.274725,7.228327,11.526252,0.586081,-10.354090,20.903541,5.274725,-0.976801,-15.433455,20.512821,6.056166,-8.400488,1.758242,3.321123,3.711844,-6.446886,17.777778,8.400488,-11.135531,3.711844,9.963370,-7.228327,3.711844
3.968750,-3.321123,6.056166,11.526252,0.195360,-8.009768,19.731380,2.148962,1.758242,-15.824176,16.605617,2.148962,-2.930403,-0.586081,1.367521,2.148962,-2.930403,17.387057,7.619048,-11.135531,4.493284,9.572650,-11.135531,2.148962
3.972656,-3.321123,8.791209,8.400488,0.195360,-5.665446,15.433455,5.274725,-0.195360,-17.777778,15.433455,2.148962,-2.148962,-0.586081,0.195360,1.367521,-3.711844,15.433455,6.056166,-8.009768,0.976801,6.446886,-5.665446,1.367521
3.976562,-4.493284,10.354090,5.274725,-0.195360,-9.963370,16.996337,4.884005,-0.586081,-20.512821,15.433455,0.586081,-4.102564,-2.930403,2.930403,0.195360,-7.619048,13.089133,2.930403,-4.884005,2.148962,7.619048,-5.665446,0.195360
3.980469,-4.102564,5.274725,4.493284,0.195360,-15.433455,17.777778,1.367521,2.148962,-22.075702,14.652015,-0.976801,-0.586081,-3.321123,2.148962,-0.586081,-7.619048,11.526252,2.148962,-4.102564,8.791209,9.181929,-12.307692,-0.586081
3.984375,-8.400488,5.274725,1.758242,0.195360,-18.559219,14.261294,1.758242,2.148962,-24.420024,13.870574,-1.758242,0.586081,-1.758242,0.976801,-3.711844,-5.665446,10.744811,3.711844,-1.367521,7.228327,7.619048,-8.400488,-3.711844
3.988281,-8.009768,5.665446,0.195360,0.195360,-17.387057,11.916972,4.102564,-0.976801,-23.638584,12.698413,0.195360,-0.976801,1.758242,0.195360,-6.056166,-7.619048,9.181929,3.321123,0.195360,6.837607,4.884005,-6.056166,-6.056166
3.992188,-5.274725,2.148962,0.976801,0.195360,-19.340659,14.261294,0.976801,2.539683,-25.592186,9.572650,0.195360,3.321123,-0.195360,-0.195360,-6.056166,-4.102564,7.619048,4.884005,-0.586081,11.135531,5.274725,-15.042735,-6.056166
3.996094,-2.930403,2.539683,0.195360,0.195360,-19.340659,14.261294,0.195360,6.837607,-27.545788,7.228327,0.195360,11.916972,-2.539683,0.586081,-5.665446,0.195360,8.009768,7.228327,0.195360,8.400488,4.102564,-16.605617,-5.665446
4.000000,2.539683,6.056166,-1.758242,0.586081,-13.870574,13.870574,3.321123,4.102564,-27.155067,6.056166,4.493284,11.526252,-0.976801,1.367521,-5.274725,0.976801,7.228327,6.837607,2.148962,6.056166,-0.586081,-13.479853,-5.274725
4.003906,10.354090,6.446886,-2.148962,1.367521,-10.354090,16.214896,6.056166,4.884005,-28.327228,7.619048,10.354090,10.744811,-0.195360,0.195360,-1.367521,2.930403,9.181929,7.619048,2.539683,9.181929,-5.274725,-17.387057,-1.367521
4.007812,13.089133,5.665446,-2.148962,2.930403,-11.135531,16.996337,3.711844,10.354090,-27.545788,6.446886,9.963370,17.777778,0.195360,-0.586081,-0.195360,8.400488,11.916972,9.572650,2.539683,9.572650,-6.837607,-19.731380,-0.195360
4.011719,13.870574,8.009768,-4.102564,3.321123,-10.744811,15.042735,5.665446,10.744811,-26.373626,4.884005,8.009768,19.340659,1.758242,-3.321123,-2.148962,11.526252,12.698413,9.963370,4.493284,5.274725,-8.400488,-15.433455,-2.148962
4.015625,14.652015,7.619048,-4.493284,0.586081,-13.479853,16.605617,6.056166,9.181929,-26.764347,6.056166,7.228327,18.949939,2.930403,-4.102564,-2.148962,11.135531,13.089133,9.181929,4.884005,9.181929,-10.744811,-18.559219,-2.148962
4.019531,13.479853,5.274725,-3.321123,-0.195360,-17.777778,17.387057,2.539683,12.307692,-27.155067,3.321123,2.930403,24.420024,0.586081,-5.665446,-2.930403,12.698413,11.526252,7.619048,3.711844,13.870574,-8.009768,-27.936508,-2.930403
4.023438,10.354090,7.619048,-4.493284,-0.976801,-16.996337,14.652015,3.321123,10.744811,-27.155067,2.148962,0.195360,26.764347,-0.195360,-6.837607,-3.711844,13.870574,9.572650,7.228327,4.884005,9.963370,-11.135531,-21.684982,-3.711844
4.027344,6.056166,11.135531,-6.446886,-3.711844,-16.605617,12.307692,5.274725,5.274725,-25.592186,3.321123,2.148962,21.294261,0.195360,-6.446886,-0.976801,10.354090,8.009768,5.665446,6.837607,7.619048,-15.042735,-17.387057,-0.976801
4.031250,6.056166,10.354090,-3.711844,-2.148962,-16.605617,15.042735,3.321123,8.791209,-23.638584,4.884005,4.102564,19.340659,-1.758242,-3.321123,4.884005,6.446886,8.791209,5.274725,4.102564,10.354090,-13.479853,-20.903541,4.884005
4.035156,5.274725,10.744811,-4.102564,1.367521,-14.652015,12.307692,1.758242,13.089133,-22.466422,5.665446,5.665446,20.903541,-2.930403,-2.148962,8.400488,8.791209,11.135531,6.446886,4.493284,8.009768,-13.870574,-19.340659,8.400488
4.039062,4.493284,13.089133,-6.837607,1.758242,-12.698413,10.744811,5.274725,9.963370,-22.466422,9.181929,8.400488,16.996337,-1.758242,-0.976801,12.307692,4.102564,15.042735,7.619048,7.228327,4.884005,-15.042735,-13.479853,12.307692
4.042969,9.181929,12.698413,-6.837607,1.758242,-13.089133,13.870574,6.837607,8.791209,-22.466422,11.135531,9.572650,14.652015,-2.148962,0.586081,13.870574,2.148962,16.996337,6.837607,7.228327,8.009768,-16.605617,-14.261294,13.870574
4.046875,11.135531,11.526252,-6.056166,4.493284,-14.261294,16.605617,5.665446,13.479853,-27.155067,10.354090,9.572650,19.340659,-6.446886,-0.976801,14.261294,5.665446,19.731380,8.400488,6.446886,10.354090,-15.433455,-18.168498,14.261294
4.050781,9.963370,10.354090,-8.400488,5.665446,-12.698413,12.698413,6.446886,10.744811,-26.764347,8.791209,9.572650,18.168498,-5.665446,-4.102564,14.652015,7.228327,20.122100,9.572650,8.791209,8.400488,-19.731380,-12.307692,14.652015
4.054688,11.916972,10.354090,-10.354090,4.884005,-9.963370,10.744811,8.009768,6.837607,-23.638584,8.791209,13.089133,13.089133,-4.493284,-4.102564,14.261294,6.446886,19.731380,9.572650,10.744811,8.009768,-22.466422,-8.009768,14.261294
4.058594,12.307692,6.837607,-10.354090,5.665446,-12.698413,9.572650,5.274725,12.307692,-21.684982,8.009768,11.916972,14.652015,-5.665446,-3.321123,15.042735,9.181929,18.949939,10.354090,10.744811,10.354090,-20.122100,-14.261294,15.042735
4.062500,8.400488,6.056166,-11.916972,5.665446,-16.996337,6.446886,3.711844,15.433455,-20.903541,6.837607,8.400488,16.605617,-7.228327,-4.102564,13.870574,9.963370,17.387057,9.181929,12.307692,7.228327,-18.559219,-13.479853,13.870574
4.066406,11.135531,6.837607,-12.698413,0.976801,-15.042735,4.493284,7.619048,9.181929,-19.340659,7.619048,9.572650,10.744811,-4.493284,-4.493284,12.307692,6.837607,15.042735,9.181929,13.089133,7.228327,-20.903541,-9.963370,12.307692
4.070312,14.261294,6.446886,-11.916972,1.758242,-11.526252,5.665446,6.446886,9.572650,-20.512821,10.354090,10.354090,8.400488,-4.493284,-4.884005,11.916972,7.619048,16.214896,8.009768,12.307692,10.744811,-21.294261,-13.479853,11.916972
4.074219,9.963370,6.056166,-10.354090,2.539683,-9.963370,4.102564,3.711844,11.526252,-22.466422,9.963370,10.744811,10.354090,-6.446886,-6.056166,13.870574,8.400488,15.824176,8.791209,10.744811,9.572650,-19.731380,-12.698413,13.870574
4.078125,10.354090,9.963370,-12.307692,2.930403,-4.884005,2.148962,5.665446,7.228327,-20.512821,11.916972,13.479853,9.572650,-5.274725,-3.321123,14.261294,10.354090,16.605617,9.963370,12.698413,4.884005,-22.075702,-4.493284,14.261294
4.082031,10.744811,11.135531,-9.963370,5.274725,-4.493284,7.228327,6.056166,7.619048,-18.168498,16.996337,16.605617,7.228327,-4.102564,-0.976801,15.824176,12.698413,18.559219,11.135531,10.354090,7.619048,-20.512821,-7.228327,15.824176
4.085938,11.526252,9.963370,-6.837607,6.446886,-6.056166,9.963370,5.274725,11.526252,-17.387057,17.777778,15.824176,8.791209,-3.711844,-0.976801,16.996337,15.042735,20.122100,12.698413,7.228327,10.354090,-17.777778,-13.089133,16.996337
4.089844,11.135531,11.526252,-6.837607,6.837607,-5.274725,9.572650,8.791209,8.791209,-15.824176,18.949939,15.824176,6.837607,-2.148962,-2.148962,15.042735,15.824176,18.949939,15.824176,7.228327,5.274725,-16.996337,-8.009768,15.042735
4.093750,11.135531,13.479853,-6.837607,7.619048,-3.711844,12.307692,11.135531,5.274725,-13.870574,20.903541,16.996337,1.367521,-0.976801,-1.367521,16.605617,13.089133,18.949939,16.214896,7.228327,5.665446,-18.559219,-6.446886,16.605617
4.097656,10.354090,11.526252,-4.884005,7.228327,-3.711844,13.870574,6.056166,8.009768,-12.698413,18.949939,14.652015,2.148962,-5.665446,-0.586081,17.387057,13.089133,18.949939,13.089133,5.274725,8.400488,-16.214896,-12.307692,17.387057
4.101562,6.446886,11.526252,-5.665446,7.619048,-0.195360,7.619048,4.493284,8.400488,-9.572650,15.042735,12.307692,5.274725,-8.009768,-0.976801,18.168498,16.214896,16.214896,11.526252,6.056166,6.056166,-15.042735,-13.479853,18.168498
4.105469,6.837607,15.042735,-7.228327,6.837607,5.274725,4.884005,6.056166,4.493284,-3.711844,14.652015,11.135531,2.148962,-4.884005,-2.148962,18.168498,14.261294,16.214896,9.963370,7.619048,3.321123,-17.777778,-8.009768,18.168498
4.109375,10.354090,13.089133,-6.056166,5.274725,4.493284,6.837607,3.711844,6.446886,-2.148962,13.479853,9.963370,2.539683,-4.493284,-1.758242,18.949939,12.698413,13.870574,8.791209,6.446886,6.446886,-16.605617,-13.089133,18.949939
4.113281,8.400488,8.791209,-1.758242,3.711844,-1.367521,7.228327,3.711844,10.354090,-3.321123,10.744811,6.837607,6.446886,-6.446886,-4.493284,17.777778,14.261294,9.572650,9.572650,2.148962,7.619048,-15.433455,-15.824176,17.777778
4.117188,10.354090,8.400488,-0.976801,3.321123,-0.195360,7.619048,8.009768,6.446886,-0.976801,9.963370,7.619048,4.102564,-2.148962,-6.837607,15.042735,15.824176,6.446886,11.916972,1.367521,5.274725,-19.731380,-7.228327,15.042735
4.121094,10.744811,6.446886,-0.195360,2.930403,-0.195360,6.056166,9.963370,5.665446,-2.930403,10.744811,9.963370,0.976801,-2.539683,-7.619048,15.042735,14.261294,4.102564,11.526252,0.586081,6.446886,-20.903541,-5.665446,15.042735
4.125000,7.619048,2.539683,2.148962,3.321123,-3.711844,5.274725,6.446886,8.791209,-4.493284,9.572650,6.446886,3.711844,-7.619048,-6.837607,13.870574,17.387057,0.976801,10.744811,-1.758242,8.009768,-16.996337,-9.963370,13.870574
4.128906,6.446886,4.884005,2.539683,2.930403,0.195360,3.711844,4.493284,8.400488,0.976801,9.181929,4.884005,2.930403,-8.400488,-4.884005,13.479853,18.949939,2.148962,10.744811,-2.148962,2.930403,-16.214896,-6.056166,13.479853
4.132812,8.791209,8.009768,2.539683,2.930403,6.056166,5.274725,6.837607,4.884005,5.274725,14.261294,8.400488,-4.493284,-6.056166,-0.195360,22.466422,8.400488,7.619048,10.354090,-2.148962,0.586081,-15.824176,-3.711844,22.466422
4.136719,13.089133,6.446886,9.572650,4.884005,8.791209,11.526252,7.619048,6.837607,7.619048,18.559219,11.916972,-5.665446,-5.274725,4.102564,25.982906,8.400488,12.307692,12.698413,-9.181929,4.493284,-14.261294,-8.009768,25.982906
4.140625,14.261294,8.400488,12.307692,9.181929,12.307692,14.652015,8.791209,8.791209,11.526252,20.122100,11.916972,-3.711844,-4.102564,5.665446,27.155067,11.135531,17.387057,16.996337,-11.916972,0.195360,-13.479853,-4.102564,27.155067
4.144531,13.479853,10.354090,11.135531,11.916972,11.135531,16.214896,13.089133,8.009768,11.135531,23.247863,14.652015,-6.446886,-0.976801,6.837607,26.373626,11.135531,20.122100,18.559219,-10.744811,-3.321123,-16.214896,2.148962,26.373626
4.148438,14.261294,6.446886,13.479853,14.261294,5.665446,20.512821,10.354090,12.307692,9.963370,24.029304,13.870574,-7.228327,-0.586081,5.274725,22.857143,13.479853,19.340659,18.559219,-13.089133,1.367521,-13.479853,-2.539683,22.857143
4.152344,13.479853,1.367521,13.089133,15.042735,2.930403,19.731380,6.446886,14.261294,10.744811,21.294261,11.135531,-6.056166,-2.148962,2.539683,19.340659,17.387057,19.340659,17.777778,-12.698413,5.274725,-14.652015,-6.056166,19.340659
4.156250,8.791209,0.586081,10.744811,15.824176,0.586081,16.605617,8.791209,9.572650,11.526252,20.903541,11.526252,-11.135531,-1.758242,0.586081,18.168498,15.824176,20.122100,16.996337,-10.354090,4.102564,-19.731380,0.976801,18.168498
4.160156,6.446886,-0.976801,12.698413,13.870574,-0.586081,15.824176,11.916972,5.274725,11.135531,21.294261,12.698413,-14.652015,-2.930403,0.195360,20.122100,13.089133,19.731380,15.824176,-12.307692,5.665446,-22.857143,3.321123,20.122100
4.164062,5.665446,-2.539683,16.214896,14.652015,-1.367521,17.777778,11.526252,6.056166,9.963370,20.122100,11.916972,-12.307692,-7.228327,2.539683,20.903541,13.870574,19.340659,14.652015,-15.824176,9.963370,-24.810745,1.758242,20.903541
4.167969,3.711844,-2.539683,16.605617,14.261294,0.195360,13.479853,11.916972,5.665446,7.228327,19.731380,9.572650,-6.837607,-9.181929,1.758242,20.512821,16.605617,17.777778,15.042735,-16.214896,8.400488,-27.155067,5.665446,20.512821
4.171875,4.102564,-1.367521,17.777778,12.698413,3.321123,10.744811,15.433455,2.930403,6.446886,22.075702,11.526252,-12.307692,-8.400488,4.493284,21.294261,12.307692,15.433455,15.433455,-17.387057,3.711844,-27.155067,11.916972,21.294261
4.175781,7.619048,-3.711844,22.857143,11.916972,3.321123,15.433455,14.652015,4.493284,8.009768,25.201465,12.307692,-13.089133,-8.400488,8.791209,21.684982,11.135531,17.387057,15.042735,-22.466422,8.791209,-24.029304,7.228327,21.684982
4.179688,9.181929,-4.884005,22.466422,13.479853,2.539683,16.996337,12.307692,8.009768,9.572650,25.982906,10.354090,-10.744811,-8.400488,10.744811,19.340659,14.261294,19.731380,14.652015,-22.075702,7.228327,-20.512821,5.665446,19.340659
4.183594,10.354090,-2.930403,22.857143,11.526252,6.837607,16.605617,14.652015,2.930403,11.916972,27.155067,14.652015,-15.824176,-4.102564,10.354090,18.949939,13.089133,20.903541,15.433455,-22.466422,2.148962,-20.903541,9.963370,18.949939
4.187500,9.572650,-2.930403,21.684982,12.307692,8.009768,16.996337,14.261294,0.586081,13.870574,26.373626,16.996337,-18.949939,0.195360,7.619048,18.168498,11.916972,23.638584,11.916972,-21.294261,2.930403,-19.340659,7.619048,18.168498
4.191406,8.400488,-5.274725,19.340659,11.526252,5.274725,16.996337,8.009768,3.321123,12.307692,23.638584,12.698413,-14.261294,-0.586081,4.102564,16.214896,14.261294,23.638584,9.181929,-18.949939,4.884005,-18.559219,2.148962,16.214896
4.195312,4.884005,-4.884005,16.996337,7.619048,2.148962,14.652015,6.446886,0.195360,10.744811,22.466422,9.572650,-14.261294,-0.195360,1.367521,16.214896,11.916972,24.420024,6.056166,-16.605617,0.976801,-18.559219,6.056166,16.214896
4.199219,4.102564,-4.102564,16.996337,6.446886,0.195360,16.214896,7.228327,-0.976801,11.916972,24.810745,9.963370,-20.512821,0.976801,2.539683,16.605617,6.446886,26.764347,1.758242,-16.605617,3.321123,-16.214896,5.665446,16.605617
4.203125,8.791209,-6.446886,19.731380,6.837607,-0.195360,19.731380,7.228327,2.148962,14.652015,25.201465,8.400488,-17.777778,1.367521,4.884005,16.214896,8.009768,26.764347,1.758242,-19.340659,8.791209,-11.526252,0.195360,16.214896
4.207031,8.400488,-4.884005,21.294261,8.791209,0.976801,16.996337,9.963370,4.493284,17.387057,25.201465,9.181929,-15.042735,2.148962,6.837607,17.387057,9.572650,27.155067,4.102564,-20.903541,4.102564,-9.963370,4.493284,17.387057
4.210938,8.400488,0.195360,21.294261,10.354090,4.102564,16.605617,15.433455,3.321123,19.731380,25.982906,11.135531,-17.387057,5.665446,9.963370,18.168498,6.056166,26.764347,5.665446,-20.903541,0.586081,-8.009768,12.307692,18.168498
4.214844,7.228327,-0.195360,24.420024,10.744811,1.758242,18.949939,14.652015,7.228327,18.168498,26.373626,10.354090,-11.916972,7.228327,12.307692,18.168498,4.102564,24.420024,8.009768,-24.029304,4.884005,-4.493284,8.009768,18.168498
4.218750,2.539683,-0.976801,23.638584,9.572650,-1.367521,15.824176,10.744811,9.963370,14.261294,24.029304,8.009768,-6.056166,6.056166,12.307692,15.824176,5.665446,23.638584,7.619048,-23.247863,5.274725,-2.148962,5.665446,15.824176
4.222656,0.976801,1.367521,20.903541,6.446886,1.758242,11.526252,11.916972,4.102564,12.698413,24.420024,8.791209,-8.009768,8.791209,12.698413,15.042735,1.367521,24.810745,6.837607,-20.512821,0.586081,-3.711844,12.307692,15.042735
4.226562,1.758242,2.539683,18.168498,4.102564,0.195360,13.870574,11.526252,0.586081,13.479853,24.810745,9.572650,-8.009768,9.572650,15.433455,16.605617,-1.367521,25.201465,2.539683,-17.777778,-0.976801,-3.321123,12.307692,16.605617
4.230469,3.711844,0.195360,17.777778,2.930403,1.367521,15.042735,5.665446,3.321123,12.307692,23.638584,8.009768,-3.321123,6.446886,16.214896,14.261294,4.493284,26.373626,0.976801,-17.387057,1.758242,-3.711844,5.274725,14.261294
4.234375,5.274725,2.148962,16.214896,2.148962,8.009768,11.916972,5.665446,0.586081,13.870574,21.684982,8.400488,-1.758242,8.791209,13.089133,18.168498,1.758242,26.764347,0.976801,-15.824176,-3.711844,-3.321123,8.791209,18.168498
4.238281,8.791209,2.930403,14.652015,2.930403,14.652015,10.744811,7.228327,-1.367521,15.042735,21.294261,11.135531,-1.367521,13.479853,12.698413,18.949939,0.976801,25.592186,0.976801,-14.261294,-4.493284,-4.493284,12.698413,18.949939
4.242188,9.572650,1.367521,17.777778,3.711844,16.214896,13.089133,1.758242,2.539683,13.479853,21.294261,9.181929,4.102564,12.698413,13.479853,18.949939,2.539683,22.075702,2.539683,-17.387057,0.195360,-0.586081,4.884005,18.949939
4.246094,7.228327,3.321123,20.512821,3.321123,16.605617,13.479853,1.367521,3.711844,12.307692,20.512821,8.009768,7.619048,11.916972,14.261294,19.731380,2.930403,20.903541,4.884005,-20.122100,-3.321123,3.321123,4.493284,19.731380
4.250000,6.056166,7.228327,19.340659,1.758242,16.605617,14.652015,5.665446,-1.367521,9.963370,24.810745,12.307692,3.321123,13.479853,15.042735,21.294261,0.976801,20.903541,7.619048,-18.949939,-7.619048,0.586081,9.963370,21.294261
4.253906,7.619048,8.791209,20.512821,0.976801,13.870574,18.949939,8.400488,-2.930403,9.181929,27.545788,15.433455,1.758242,13.870574,16.605617,23.247863,0.976801,21.684982,8.791209,-20.122100,-5.665446,-0.586081,6.837607,23.247863
4.257812,5.665446,9.963370,19.731380,0.976801,9.572650,19.731380,8.791209,0.195360,7.228327,25.592186,13.870574,5.274725,11.916972,14.652015,22.466422,3.321123,23.247863,9.963370,-19.340659,-7.228327,0.586081,4.493284,22.466422
4.261719,4.102564,15.042735,16.214896,0.586081,7.619048,18.949939,12.307692,-1.367521,6.446886,25.592186,13.089133,8.009768,14.261294,13.870574,19.731380,5.274725,24.029304,11.526252,-15.824176,-13.479853,-0.976801,11.526252,19.731380
4.265625,9.181929,16.605617,16.605617,0.976801,9.963370,22.466422,15.042735,-3.321123,9.963370,25.592186,12.307692,7.228327,15.824176,15.824176,16.996337,6.446886,25.201465,11.916972,-16.214896,-9.963370,-2.930403,10.354090,16.996337
4.269531,13.479853,15.433455,19.340659,0.586081,13.479853,24.810745,11.526252,0.195360,12.307692,24.029304,8.400488,11.916972,14.652015,16.605617,15.824176,9.181929,26.373626,10.354090,-18.949939,-6.837607,-0.586081,4.493284,15.824176
4.273438,13.479853,20.122100,18.949939,-0.976801,18.168498,23.638584,12.307692,-2.539683,13.479853,22.857143,6.056166,12.307692,14.652015,16.214896,13.089133,10.744811,26.764347,11.135531,-18.559219,-11.916972,-3.711844,9.963370,13.089133
4.277344,15.824176,22.857143,17.387057,-2.930403,22.857143,24.810745,13.089133,-7.228327,17.777778,18.949939,6.837607,7.228327,14.652015,16.214896,12.698413,7.619048,25.592186,7.619048,-16.996337,-15.824176,-8.009768,15.042735,12.698413
4.281250,16.605617,22.466422,18.168498,-4.493284,22.075702,26.373626,7.228327,-2.930403,17.387057,15.433455,5.274725,10.744811,12.698413,16.214896,11.916972,7.619048,23.638584,3.711844,-17.777778,-12.698413,-6.056166,8.009768,11.916972
4.285156,12.698413,25.982906,15.433455,-4.493284,19.731380,24.810745,2.930403,1.367521,15.824176,12.307692,4.102564,15.042735,15.433455,14.261294,7.619048,9.963370,21.294261,2.148962,-15.042735,-16.214896,-4.493284,7.228327,7.619048
4.289062,9.963370,28.717949,10.354090,-6.837607,19.731380,19.340659,2.148962,0.586081,14.652015,10.354090,6.446886,14.261294,18.949939,15.042735,4.884005,7.619048,16.214896,0.195360,-9.963370,-20.903541,-4.102564,11.526252,4.884005
4.292969,11.526252,27.936508,9.572650,-8.400488,17.777778,18.949939,1.367521,1.758242,12.307692,11.135531,8.009768,15.824176,20.903541,18.168498,2.930403,4.884005,13.089133,-0.195360,-9.181929,-16.996337,-2.148962,8.400488,2.930403
4.296875,13.479853,25.982906,8.400488,-8.400488,13.089133,21.294261,-1.367521,7.228327,9.963370,10.744811,5.274725,21.684982,19.340659,18.559219,2.148962,7.228327,11.526252,-0.195360,-8.009768,-16.214896,-0.586081,3.321123,2.148962
4.300781,14.652015,25.982906,4.493284,-10.354090,15.433455,17.777778,0.195360,0.976801,9.963370,7.619048,4.493284,22.075702,20.512821,15.433455,0.195360,8.791209,9.181929,0.976801,-4.102564,-20.122100,-5.274725,8.791209,0.195360
4.304688,15.824176,25.201465,2.148962,-11.526252,16.605617,16.605617,3.321123,-3.711844,9.181929,5.274725,4.884005,19.340659,20.512821,12.307692,-0.195360,7.228327,7.228327,0.586081,-1.758242,-18.949939,-7.619048,9.181929,-0.195360
4.308594,16.605617,21.294261,2.148962,-10.744811,11.526252,18.949939,-0.976801,0.195360,6.056166,2.539683,0.195360,21.294261,17.387057,8.400488,-1.367521,7.228327,5.665446,0.195360,-1.758242,-14.652015,-1.758242,0.586081,-1.367521
4.312500,14.261294,20.903541,0.195360,-11.526252,8.791209,18.559219,-3.321123,0.976801,2.539683,0.195360,-3.321123,22.857143,15.433455,4.493284,-4.102564,6.446886,2.148962,0.976801,0.195360,-18.949939,2.930403,0.586081,-4.102564
4.316406,12.698413,21.684982,-1.758242,-13.089133,6.837607,16.214896,-0.586081,-2.539683,1.367521,-0.195360,-0.976801,15.824176,15.824176,3.711844,-5.665446,1.367521,-0.195360,0.976801,2.148962,-16.605617,4.884005,1.367521,-5.665446
4.320312,15.042735,19.340659,-0.976801,-11.526252,3.711844,18.559219,-0.586081,0.195360,-0.586081,-0.195360,0.195360,13.089133,14.652015,4.102564,-4.884005,-0.586081,0.195360,0.195360,1.367521,-10.744811,4.493284,-1.758242,-4.884005
4.324219,15.042735,18.168498,-2.930403,-9.572650,2.539683,16.996337,-2.148962,2.930403,-1.758242,0.195360,0.195360,16.605617,13.089133,4.884005,-4.493284,0.976801,-0.586081,4.493284,3.321123,-13.479853,5.274725,-0.195360,-4.493284
4.328125,9.181929,20.122100,-6.446886,-10.744811,-0.195360,12.698413,0.195360,-0.586081,-3.711844,0.195360,2.930403,14.652015,13.479853,5.665446,-5.274725,0.195360,-0.976801,7.228327,6.837607,-16.996337,0.586081,5.665446,-5.274725
4.332031,11.135531,16.996337,-7.619048,-10.744811,-1.367521,13.089133,-1.758242,0.195360,-4.884005,2.148962,3.711844,11.526252,13.479853,8.791209,-0.195360,-8.009768,-2.148962,6.837607,8.009768,-11.135531,0.976801,1.367521,-0.195360
4.335938,13.479853,12.698413,-8.009768,-10.354090,-0.195360,11.135531,-7.228327,4.102564,-6.837607,4.884005,-0.586081,14.261294,12.698413,8.400488,0.195360,-10.354090,-4.493284,7.619048,8.400488,-8.791209,5.665446,-3.321123,0.195360
4.339844,11.526252,14.261294,-10.354090,-13.089133,2.930403,6.056166,-5.274725,0.195360,-6.446886,4.884005,-2.148962,8.400488,14.652015,8.009768,-1.758242,-15.433455,-6.837607,5.665446,10.744811,-12.698413,7.228327,1.367521,-1.758242
4.343750,11.135531,15.824176,-9.572650,-14.261294,5.665446,5.274725,-3.321123,-4.102564,-3.321123,6.056166,-2.148962,0.586081,15.042735,8.791209,-0.976801,-21.684982,-9.181929,2.539683,9.963370,-13.479853,7.619048,5.665446,-0.976801
4.347656,11.526252,14.261294,-5.665446,-13.089133,4.493284,9.572650,-5.665446,-1.367521,-4.493284,6.056166,-6.056166,2.539683,11.916972,8.400488,-2.539683,-19.731380,-7.619048,0.976801,6.056166,-10.744811,12.698413,0.976801,-2.539683
4.351562,9.963370,14.652015,-6.446886,-11.135531,6.446886,8.009768,-5.274725,-1.758242,-5.665446,5.274725,-6.056166,2.930403,12.307692,5.274725,-4.102564,-16.214896,-5.665446,1.758242,6.837607,-13.089133,15.433455,0.976801,-4.102564
4.355469,8.400488,16.605617,-8.009768,-10.744811,8.009768,6.446886,-2.539683,-5.274725,-6.056166,5.665446,-4.102564,-1.367521,14.652015,4.102564,-4.884005,-19.731380,-2.539683,0.586081,8.400488,-17.387057,14.261294,8.400488,-4.884005
4.359375,12.307692,13.479853,-6.446886,-8.791209,6.056166,8.791209,-2.930403,-0.976801,-5.665446,8.400488,-4.493284,-0.976801,15.433455,6.056166,-4.884005,-19.731380,-0.976801,0.195360,6.837607,-11.526252,15.433455,4.102564,-4.884005
4.363281,11.526252,12.307692,-6.446886,-8.009768,2.539683,9.181929,-5.665446,2.539683,-4.493284,8.009768,-7.228327,1.367521,15.433455,7.619048,-8.400488,-16.605617,-1.367521,0.586081,6.837607,-11.526252,16.996337,3.321123,-8.400488
4.367188,9.181929,14.652015,-9.572650,-10.744811,4.493284,3.321123,-0.976801,-2.930403,-0.195360,7.228327,-6.056166,-2.148962,18.949939,7.619048,-11.135531,-16.214896,-2.148962,0.976801,9.963370,-16.214896,13.479853,11.916972,-11.135531
4.371094,10.354090,15.042735,-9.572650,-10.354090,4.884005,3.711844,0.586081,-4.102564,2.930403,8.400488,-6.056166,-5.665446,21.684982,7.619048,-13.089133,-16.214896,-0.976801,0.195360,9.963370,-14.261294,10.744811,12.307692,-13.089133
4.375000,9.963370,13.089133,-10.354090,-8.791209,3.321123,4.102564,-1.758242,-0.976801,2.539683,5.274725,-10.354090,-1.367521,18.559219,4.493284,-16.214896,-10.354090,-1.367521,0.195360,10.744811,-13.870574,12.698413,6.446886,-16.214896
